44079,59056072,64,26.75
38422,80972976,181,15.03
38532,24154048,144,34.73
99655,39825971,106,10.07
14814,43181582,64,6.39
89935,55631501,104,5.29
70706,90997327,162,7.38
55165,57634067,172,14.61
95783,92347885,178,14.11
80058,01152449,97,29.31
53451,04078531,154,39.2
17885,90997327,94,14.09
88697,13962982,26,8.06
64215,45333149,144,11.89
66025,24154048,34,39.2
62581,92347885,24,31.48
87833,19226774,153,10.58
81137,66115755,113,19.8
79551,11676492,86,14.56
81707,24159203,197,24.04
96698,78199361,93,13.81
38998,14772511,43,10.6
25791,13241247,150,27.86
55929,77447166,63,31.7
45335,10433218,143,17.62
38583,43181582,89,6.6
11988,19258959,188,26.84
81005,65326947,35,25.21
71409,66048763,26,26.27
59547,04275176,85,13.27
70571,91740021,120,25.5
77729,91740021,143,39.13
12677,01152449,22,26.83
54656,43181582,160,20.43
54502,27842249,36,26.61
40615,39153371,197,39.37
47154,43181582,196,34.91
73925,27592335,23,33.44
93498,08183651,109,19.39
79242,69367489,65,30.58
86971,78778931,56,36.03
47154,86477055,133,18.09
12098,04078531,91,38.39
93375,79511520,35,16.38
27727,32236286,81,34.93
21493,38823381,129,7.77
64861,64483771,20,31.58
31264,22951298,118,16.86
34125,05990382,130,24.81
41391,57634067,120,30.39
75832,92347885,186,39.11
35450,87588675,45,17.26
56068,24159203,80,17.95
26541,39153906,22,20.92
32415,65326947,31,20.29
49975,22951298,196,11.69
88030,44924379,100,19.1
41775,14637445,140,35.5
18372,31702409,111,9.58
81473,41879276,35,7.25
34561,43778010,195,5.61
16136,60347046,188,15.46
72131,32236286,182,8.19
89892,04275176,87,13.36
75539,38823381,135,36.27
94527,23814585,39,34.6
36319,98151424,76,11.66
96642,74431144,190,31.72
51196,09991002,197,23.15
86031,29141777,186,38.31
78981,36509089,120,18.5
87090,82144609,83,34.71
99231,85903067,45,26.25
56009,77126009,152,39.25
48866,41879276,22,19.65
61587,31446020,175,31.76
25537,30802308,133,36.35
95077,63520804,150,19.88
52896,78778931,27,16.34
98712,94580730,108,8.41
81473,14772511,25,18.56
59033,44924379,186,25.84
76325,41094662,107,24.89
72131,85288485,149,24.89
93156,44232320,45,29.96
59891,30802308,83,17.05
78888,35736691,26,31.37
95953,19425122,130,16.42
29826,70712612,38,14.96
78452,04164104,23,20.81
25325,79803434,34,35.39
30302,41879276,28,37.88
53764,48020640,161,18.8
73411,55816403,162,38.28
15491,16099388,174,21.93
85451,79947626,56,22.39
39102,31799454,198,24.92
44079,27842249,150,15.88
23375,21753374,118,29.6
49673,48020640,169,14.23
25507,59474173,160,24.91
94154,59474173,35,23.35
86605,34167212,146,36.79
81294,68988944,160,16.59
75832,05990382,113,38.65
94432,13962982,167,28.03
86031,19226774,37,34.99
94432,74537518,89,22.09
33366,05990382,188,28.28
52864,24159203,35,26.4
75055,31446020,188,24.45
33671,27592335,51,12.05
78619,84909343,30,26.38
99975,95910482,39,17.34
71374,14772511,187,8.58
53935,13962982,169,30.47
32922,36509089,22,24.93
33950,43181582,98,11.62
63172,27842249,129,28.69
45335,23097216,153,12.4
15603,59056072,148,5.31
32415,57746371,112,22.14
49501,79670876,46,32.8
56304,39967428,146,15.85
66519,32236286,58,28.25
72817,36852703,178,19.31
73862,81599417,48,27.63
89649,52601811,86,10.37
75386,44232320,37,19.77
28630,58904237,48,23.05
92858,90997327,33,15.33
57236,63520804,165,24.55
97059,31702409,136,28.8
97568,92137455,164,10.14
39102,57634067,35,14.16
36401,92137455,149,14.24
86910,34603369,68,37.78
38959,58904237,98,8.8
92720,46741455,98,29.34
10728,35736691,124,22.69
51217,04275176,40,30.99
75055,79542203,123,35.76
60658,93787857,28,22.73
38335,71968032,114,14.81
83604,65326947,91,15.79
68811,39153371,82,17.29
32415,91980571,121,30.53
86965,39153371,107,38.89
71374,34167212,31,32.74
52896,59056072,157,6.16
98712,30802308,180,10.07
11868,80972976,132,22.34
20551,81599417,192,32.33
18372,46865588,71,9.0
54656,29528929,45,9.16
86172,46741455,180,29.14
28652,14772511,123,32.56
70588,14637445,189,26.02
63940,24159203,20,38.0
70588,74431144,140,7.14
59898,46741455,177,28.02
18211,46865588,61,19.89
41391,12892327,82,29.53
39102,05990382,147,37.85
62581,65326947,94,38.6
65582,74852604,193,6.81
64215,07162022,192,33.29
81167,87588675,74,8.68
75055,60654410,121,30.1
49975,08501844,159,30.51
58409,40875606,48,20.97
41842,98406357,63,27.38
89935,04078531,28,33.57
75586,30802308,175,28.94
11376,44924379,130,10.58
85207,79947626,69,22.59
13572,91980571,117,29.0
53451,58904237,85,38.76
27504,96806739,181,18.27
37435,41094662,155,27.56
74629,31446020,56,5.45
67878,46741455,102,13.41
51616,83397158,129,27.67
12553,68070571,91,34.12
10237,92347885,159,30.58
16778,71968032,81,20.52
27727,16099388,185,37.84
94702,93787857,20,37.92
98238,75759582,179,5.09
83604,15615886,52,28.16
11071,59056072,121,21.74
21493,14637445,32,39.7
28652,04164104,80,5.98
67501,74431144,139,11.62
21417,39153371,67,25.1
41305,85903067,171,36.89
38630,34603369,94,29.71
32676,27726563,167,34.91
63434,32236286,169,21.82
85044,33949253,140,29.09
89612,83397158,63,11.89
87743,27726563,168,11.22
46212,91740021,135,10.43
30690,27842249,80,15.52
38127,86454285,33,9.26
35545,71968032,178,25.73
38532,24154048,100,11.71
38173,43778010,71,18.88
94527,74852604,113,12.98
87204,10408032,90,14.83
52866,81599417,176,24.32
48387,23097216,76,17.83
44079,04164104,151,16.28
69184,01219555,160,36.4
13867,19226774,65,21.78
90492,24159203,144,11.84
63132,79803434,50,21.29
75539,70887044,101,8.02
43643,86454285,139,8.42
39414,34167212,143,38.62
68522,80972976,89,21.59
55929,21646317,195,36.65
22123,10433218,59,7.16
37906,27842249,39,16.98
99055,10408032,191,28.06
61944,93330374,67,35.22
45287,19834443,180,16.58
88116,68070571,32,5.59
47703,27847763,43,39.16
70706,72835456,130,25.4
71381,65326947,168,37.06
75412,24159203,165,8.25
12148,96806739,111,9.02
84816,93787857,141,37.43
94702,08501844,129,31.7
86031,19226774,178,28.14
88083,92679726,22,20.15
96642,24154048,47,39.66
73411,31446020,55,11.95
86425,13962982,183,9.07
46525,57746371,180,7.81
19086,68070571,65,22.16
10414,39153371,194,38.84
76394,32236286,121,31.49
89063,96806739,48,15.49
37151,23814585,155,35.63
83948,58904237,49,14.24
45335,68988944,46,34.86
54656,20032319,26,22.27
34754,75759582,99,11.37
63434,14772511,106,12.24
76895,19258959,124,16.12
71381,75759582,105,9.05
49190,20032319,41,23.93
46971,80972976,62,19.94
83494,03365021,194,25.33
37804,74537518,155,16.07
55165,39825971,30,39.22
80190,04078531,59,24.84
16761,11462200,111,11.76
39805,30802308,166,35.01
81473,65326947,183,35.85
93582,09894808,189,21.32
95783,59474173,160,26.61
68811,19226774,133,12.34
81470,39153371,57,8.31
73862,66392330,137,33.85
63434,13962982,67,27.59
12098,31799454,94,28.28
51196,60654410,93,14.18
57356,88827025,104,26.99
95450,66048763,158,19.95
77010,66392330,181,39.59
50655,92347885,98,17.89
46212,68070571,174,10.7
76325,60347046,166,34.09
35545,75759582,141,30.97
93493,20032319,40,9.67
14258,16099388,152,27.98
95939,39153906,158,11.82
93954,10408032,120,9.17
30690,60654410,158,30.01
28652,19226774,54,19.75
59633,92347885,75,31.63
49673,23814585,193,26.75
41164,72835456,186,19.22
65087,57634067,33,30.96
61452,98401277,60,7.85
83398,36743841,128,21.8
71402,96806739,193,5.68
55408,96806739,166,35.37
86719,93330374,107,36.73
43487,79803434,153,37.37
53451,24154048,69,9.71
77729,59474173,77,39.66
50655,74537518,52,22.22
93372,55631501,68,19.34
56068,15615886,127,28.59
70959,59474173,86,31.78
27504,31799454,68,28.52
41164,33698021,148,27.48
96698,94580730,89,22.32
94958,42886112,31,12.96
28051,73191674,152,36.08
28652,65326947,54,15.01
58620,12892327,50,9.75
77010,90997327,189,5.04
62207,50041084,131,21.78
72786,03365021,180,27.52
26248,35736691,159,7.01
29210,32236286,158,14.02
95953,62602044,136,33.67
91100,78382077,160,8.71
38335,81599417,154,24.98
48145,20032319,149,12.82
86910,82144609,60,14.84
58890,96806739,80,22.39
42243,79542203,194,23.92
28630,73191674,85,39.03
68256,74537518,38,24.47
53935,78199361,166,18.52
57046,36852703,126,30.52
93401,39825971,123,10.71
21419,24154048,56,7.41
86965,36743841,118,14.38
56311,70887044,44,21.95
10097,11462200,109,31.37
34561,50041084,149,38.76
21477,13241247,113,38.28
73862,90997327,31,32.74
76394,88827025,30,37.42
75539,88827025,128,31.93
38127,31799454,183,13.13
28652,41094662,128,10.71
93493,85288485,118,10.62
53935,78778931,155,15.9
17885,39153906,54,9.58
92222,79670876,86,7.86
80190,87588675,41,19.8
61587,60347046,84,26.07
27715,12892327,32,5.52
29011,86454285,97,28.68
43485,16099388,134,14.16
62207,92679726,71,9.48
31073,58904237,63,33.99
38422,36509089,192,8.14
84996,39153906,195,31.66
46658,31799454,86,35.66
63172,23097216,79,39.15
47283,68070571,120,5.33
92858,34167212,160,5.45
57046,34167212,31,37.32
14814,97274551,181,16.9
88585,92137455,66,9.01
99478,14637445,147,29.25
70571,85252462,120,12.51
21417,19226774,104,12.92
81707,92679726,46,20.62
76844,92347885,96,18.41
53939,66048763,148,30.64
44079,35736691,144,25.77
11150,79803434,177,18.45
92505,43778010,37,26.09
81134,04078531,177,20.51
74455,11462200,42,32.34
65087,74431144,168,17.12
25791,62602044,178,27.83
72905,83397158,105,23.87
89612,46865588,28,12.12
83736,85252462,51,11.94
87743,44924379,170,34.87
87244,70712612,30,35.64
85938,08183651,77,24.13
26118,04078531,73,35.71
75715,27592335,150,29.77
91004,82144609,136,23.31
57046,13241247,39,17.6
87461,93857086,117,20.69
26463,12653379,91,13.62
66720,50041084,195,26.34
56081,27726563,21,39.15
85044,14772511,120,33.16
34046,12892327,68,5.6
79242,03365021,85,34.78
13867,82144609,77,20.06
65758,83941535,47,20.92
70972,29141777,119,16.61
76324,09894808,66,27.24
81473,41094662,182,18.8
24713,51687953,123,13.0
59482,57746371,104,17.18
18377,39153371,120,17.53
75850,85252462,40,30.9
24713,57634067,30,22.29
81134,74852604,62,11.55
45335,96806739,29,6.89
11904,51687953,37,10.43
99655,74537518,158,38.95
85395,31799454,155,39.45
30073,64483771,36,13.23
41391,63520804,193,33.26
73879,04164104,157,6.31
13778,66115755,71,39.91
64861,45333149,91,11.55
51284,98151424,180,9.45
38998,90679032,143,5.3
10414,33949253,110,16.47
14766,96806739,88,35.89
49269,98151424,183,22.42
98238,39967428,151,32.79
24515,84909343,92,38.47
93192,19258959,100,24.69
76844,80784869,31,13.35
45287,96806739,66,30.71
84816,86454285,139,25.43
70571,82144609,111,12.2
86446,31702409,20,20.25
59633,71968032,155,26.28
60444,33698021,167,37.96
74629,21753374,129,25.61
71402,44232320,92,27.12
93769,92137455,90,32.28
76895,01152449,78,38.3
60658,59474173,157,7.88
55712,08183651,176,26.47
99478,38823381,143,16.37
72817,59056072,101,35.49
94154,10433218,142,26.38
75055,86454285,87,16.75
63459,07162022,40,29.52
19826,26647371,196,30.62
12553,50041084,62,21.56
29210,68070571,136,34.87
25507,80784869,140,13.82
28621,44924379,37,19.72
14766,59056072,57,8.92
51262,74852604,191,9.51
92858,92679726,26,37.45
56010,91980571,36,29.35
67961,36509089,24,13.76
14814,19226774,26,35.46
14766,85252462,127,18.13
67285,64483771,128,12.5
75055,59474173,89,10.14
89063,31446020,126,24.17
78619,31799454,76,17.74
26541,08183651,113,38.72
21962,68812638,39,35.32
76324,52601811,187,36.45
24180,74431144,169,29.55
10237,31799454,193,7.58
88030,14772511,109,39.74
93192,19425122,104,11.99
57356,12653379,86,20.39
11904,94580730,197,30.94
95939,97274551,69,20.04
50545,60347046,61,30.2
30302,94580730,168,21.88
63186,68988944,76,35.34
64861,83397158,81,31.08
64577,84909343,110,19.92
53939,72835456,165,16.42
92858,38823381,161,9.65
60771,19258959,148,35.4
59898,31702409,51,26.15
30302,14772511,149,9.41
50545,86454285,131,22.19
46658,65326947,87,13.48
79053,62602044,148,25.23
49189,36509089,141,7.61
48949,85288485,47,32.29
63186,55631501,136,26.37
27715,39153906,160,19.54
52297,94580730,29,27.5
99592,43181582,135,39.15
23375,19425122,141,32.39
45287,13243708,129,31.46
39805,63520804,79,36.7
86291,10408032,172,13.9
95783,44924379,49,26.38
41305,83941535,129,6.6
86072,55816403,99,5.83
47283,80972976,26,7.72
90805,23814585,104,18.53
47029,13962982,183,26.03
98066,50041084,173,37.27
15628,33949253,74,17.67
56304,85252462,125,31.23
55712,10408032,167,23.2
53451,68988944,135,27.53
60444,46741455,76,25.63
11988,50041084,116,30.94
75850,78199361,27,15.36
58204,77447166,60,20.89
93192,69367489,154,33.09
56311,74852604,69,19.58
52752,77126009,167,13.71
70706,66115755,31,16.5
24253,59474173,39,37.64
45599,35736691,129,30.82
18369,33949253,58,5.16
69184,86477055,139,10.21
50206,38823381,72,26.14
25537,34603369,161,24.93
91387,26647371,199,8.2
10097,65326947,43,7.82
34125,24159203,79,21.88
32922,16099388,173,20.07
16453,29141777,116,10.29
94527,79542203,174,14.27
36401,04078531,62,10.24
93582,13962982,133,15.17
75586,08183651,137,37.73
95939,50041084,159,29.43
81063,41094662,109,23.13
51217,68988944,110,11.38
11150,31799454,179,25.51
62207,81599417,45,39.95
71409,21753374,72,7.78
22733,04078531,114,18.88
99975,86454285,168,9.42
59616,98401277,100,5.91
75586,16099388,89,39.45
99655,13962982,32,21.27
86965,19425122,28,9.91
78888,79803434,49,6.65
14923,82144609,96,14.44
48145,19226774,183,32.02
47457,51687953,191,33.59
95783,77126009,28,26.14
55408,68070571,37,15.86
62227,40708539,166,7.84
83122,79542203,117,7.83
56304,59056072,53,30.89
76844,66115755,145,34.72
44854,85288485,61,24.78
33950,34167212,60,31.09
74629,63520804,113,28.33
37771,45333149,71,18.54
86153,29141777,161,15.92
99055,45333149,116,12.34
34046,08501844,106,26.44
73238,19834443,84,23.74
95783,40708539,148,34.55
83398,84909343,154,9.88
20208,22951298,24,6.05
30073,74852604,36,37.88
24713,19226774,191,6.47
47703,98401277,124,21.59
13778,35623014,186,15.42
74455,44232320,105,38.49
16934,14772511,137,37.08
89612,95910482,156,12.55
89892,69367489,175,16.8
11988,78778931,131,36.93
58444,44232320,105,24.62
49975,72835456,57,33.71
66025,70712612,199,28.69
92505,41879276,105,37.0
36319,04164104,66,19.78
27727,12653379,112,30.19
75412,36743841,151,16.59
13867,72835456,107,23.85
16453,04078531,43,21.08
14766,19425122,192,12.73
32922,29528929,95,20.47
71381,32236286,189,34.27
18211,33949253,109,27.67
71409,31799454,153,23.26
15884,11676492,21,10.75
34183,05990382,26,24.71
52752,68070571,101,6.48
63132,13962982,65,23.81
74455,07162022,118,7.0
45599,26647371,140,22.56
67878,78382077,140,29.17
15884,98401277,31,25.76
78093,31702409,194,34.69
87247,43778010,45,13.42
12939,66048763,57,17.14
32922,71968032,73,18.95
65652,60347046,22,24.6
65014,77126009,197,36.4
71664,50041084,179,16.34
26118,75759582,121,35.35
11150,38823381,107,16.68
64577,88827025,112,30.33
94432,58904237,139,25.96
36191,50041084,28,32.0
22547,23814585,144,5.05
29676,87588675,117,13.78
15603,40708539,152,22.48
51616,91740021,92,23.81
83122,74852604,151,12.5
80786,24154048,54,36.18
63459,41094662,21,39.99
18369,23097216,34,27.14
76325,03365021,156,22.46
93192,79670876,53,25.62
78981,66048763,77,5.05
67285,94580730,192,37.45
12082,10433218,81,15.8
26248,29528929,35,17.85
75715,98406357,72,6.4
43485,20032319,58,31.48
86605,26647371,125,25.74
27980,45333149,96,16.82
38150,90679032,146,21.68
28051,83941535,79,37.35
41773,52601811,164,30.52
42504,68988944,164,32.3
28652,27726563,77,15.16
97100,04275176,111,27.29
54192,48020640,191,12.8
24713,55631501,87,38.25
59547,85252462,183,37.96
50678,07162022,86,16.23
18372,83941535,146,16.85
81294,62602044,103,19.6
12082,58904237,168,34.66
60444,66392330,87,15.19
29011,27726563,125,12.24
65351,73191674,138,15.04
64215,23814585,157,34.58
81470,86454285,110,21.89
35563,72835456,63,25.62
63459,38823381,115,22.73
14766,91740021,107,20.4
83494,31446020,62,39.77
93192,08501844,152,26.82
93375,85903067,60,25.47
86971,14637445,108,35.97
85938,78778931,61,7.69
55165,40708539,192,19.26
28621,83397158,62,39.63
70571,14637445,86,9.81
93498,31702409,98,30.75
12486,57634067,30,16.3
93726,71968032,70,20.08
89935,91980571,109,29.06
37435,44232320,99,39.21
86072,27592335,200,35.67
81470,13962982,137,20.54
75539,10408032,50,9.37
59633,79670876,176,36.97
58409,10408032,63,36.63
77600,74537518,70,13.62
59898,80784869,157,18.55
47073,19258959,61,16.73
66519,98151424,137,24.36
79551,59056072,176,33.92
42241,83397158,47,11.03
60444,30802308,196,39.31
33671,52601811,159,15.18
60444,64483771,95,17.08
21034,78778931,152,6.64
49960,97274551,133,11.56
78452,82144609,110,25.38
58163,27847763,138,38.22
78981,81599417,110,14.39
89612,12653379,200,37.58
83852,58904237,37,22.57
29210,05990382,42,12.53
20208,85903067,61,35.54
19654,97274551,123,20.61
67988,44924379,35,10.83
79242,84909343,33,11.95
93401,27842249,81,36.4
11868,91740021,81,5.38
47154,77447166,80,23.6
86072,66392330,196,31.68
98712,01219555,129,37.42
11868,64483771,137,33.08
93493,04078531,178,24.78
18377,31799454,30,38.95
28051,69232329,70,39.37
59537,55631501,151,31.86
86719,04078531,43,15.78
29587,59056072,185,27.67
36319,80972976,120,33.64
35545,78382077,105,23.26
30096,29528929,172,38.16
34046,39825971,165,13.0
55479,23814585,98,21.69
74543,58904237,31,28.65
25537,39153371,97,38.77
19654,83397158,85,22.79
48307,55631501,30,15.16
21477,13243708,180,16.8
35563,68812638,32,19.35
67961,44232320,108,35.61
17885,23814585,137,29.03
61587,85903067,183,38.94
86172,19425122,128,6.02
30690,44924379,30,9.24
16136,91980571,64,28.94
37361,31799454,22,14.37
85207,34167212,77,37.25
71409,98401277,39,23.83
97868,33698021,90,6.5
27715,11462200,180,10.71
81063,23814585,166,32.04
62369,48020640,41,12.4
71919,08501844,183,17.03
43757,33698021,57,18.11
61007,21753374,142,31.45
45287,72835456,122,16.39
16783,78199361,191,11.0
78981,50041084,127,29.61
34183,68812638,176,12.06
43485,30802308,99,33.75
86031,92679726,141,13.23
92858,93330374,105,16.91
65582,27842249,39,27.4
58204,16099388,132,23.28
69777,78199361,49,15.17
94702,96806739,151,26.38
48991,85252462,144,12.36
81134,29528929,170,25.46
84967,63520804,150,39.62
61452,13962982,57,19.04
96698,16099388,94,13.71
34754,68070571,33,17.15
65943,46741455,126,33.28
51616,35623014,119,9.9
82425,96806739,146,5.32
42504,68812638,153,6.76
81470,98401277,106,12.5
37435,13962982,35,37.28
38173,74537518,57,12.15
49960,39967428,80,27.01
32922,80784869,131,11.89
14814,44924379,75,20.26
96642,39967428,126,8.03
32415,16099388,95,39.27
65943,93330374,186,9.7
66025,35736691,69,9.69
57285,86477055,51,21.25
61944,85252462,153,17.17
16136,59474173,36,22.4
47283,77447166,89,25.99
34247,60347046,162,10.77
24253,13241247,20,6.09
68522,11462200,138,35.58
40690,51687953,138,8.75
13778,90679032,35,34.81
90797,01152449,105,7.88
80790,19834443,79,31.83
86620,30802308,50,12.22
49975,36743841,131,38.45
85451,85288485,129,29.43
93954,64483771,44,8.82
74455,91740021,179,32.11
31264,46865588,118,12.83
65014,27847763,107,36.41
89649,04275176,197,28.08
74455,55816403,103,15.87
43485,21646317,107,18.97
87743,92679726,43,33.94
49269,13241247,98,5.34
25791,01152449,131,30.35
29826,42886112,33,29.26
79551,95910482,128,5.92
14245,35623014,150,28.69
50206,74537518,190,11.55
56081,57634067,196,29.04
55712,19425122,65,7.03
52896,34603369,108,31.62
15076,23097216,159,21.69
17857,42886112,39,27.61
44864,69232329,126,8.96
42862,93330374,95,24.21
59033,07162022,63,19.95
92858,43181582,30,18.97
84816,36852703,27,12.49
14523,04164104,166,22.93
51262,59056072,186,9.77
78619,44924379,170,5.53
25537,72835456,183,8.83
17885,59056072,144,27.73
86605,36743841,21,34.37
25507,81599417,191,37.6
33671,51687953,149,34.79
63341,91980571,53,21.93
22744,19258959,150,29.86
79053,81599417,199,7.13
24713,91740021,193,29.71
31264,66392330,47,10.13
38532,27842249,36,9.78
87204,03365021,146,31.78
70119,87588675,134,31.43
55661,62602044,43,26.36
79714,64483771,61,20.78
75539,23097216,50,33.32
16741,57746371,168,33.07
42862,79670876,67,29.73
93401,98406357,42,8.15
95559,11676492,156,10.05
70119,85252462,112,9.77
29210,70887044,36,22.68
93954,11676492,99,9.44
47703,40708539,118,36.28
45335,70712612,20,27.9
81167,80784869,188,25.07
18899,66115755,39,5.2
19086,66048763,57,17.35
99290,12892327,197,16.82
12677,66392330,70,9.06
38583,05990382,191,11.71
55475,12653379,21,22.56
37151,36852703,81,27.87
55604,72835456,79,7.73
82045,81599417,110,17.99
33366,98406357,48,19.65
32676,79803434,114,36.77
63132,98401277,32,11.73
36528,65326947,142,38.09
53935,85252462,64,7.17
11904,79542203,56,21.25
91215,77126009,117,11.66
48387,07162022,145,15.28
77729,74852604,21,30.37
18372,10408032,49,24.01
93493,74537518,69,31.75
52752,77126009,123,20.67
90805,93330374,190,20.16
52864,08501844,118,32.99
54192,42886112,193,26.24
25599,01152449,184,24.05
86172,19425122,93,24.52
33671,91740021,115,37.2
45064,27592335,74,8.32
94527,73191674,97,19.35
78888,27842249,198,9.43
58444,68812638,56,24.84
52383,59056072,27,36.16
45335,01219555,188,13.83
78888,58904237,29,22.37
36528,90997327,104,8.27
99638,69232329,136,20.83
86291,36743841,198,5.19
43643,24154048,196,16.56
49975,52601811,113,18.64
16136,48020640,159,8.02
86172,74852604,48,25.49
24180,86477055,143,28.52
50545,57634067,129,6.36
24253,92679726,172,32.86
95783,10408032,74,39.62
93401,40875606,51,25.45
64577,60654410,116,34.79
66720,19834443,185,39.33
70959,70887044,20,23.37
75055,48020640,97,15.03
93156,27592335,128,36.7
52864,21646317,73,7.69
55661,60654410,41,8.44
15603,44924379,126,39.2
64215,68812638,169,22.62
48076,88827025,143,15.39
16250,73191674,139,24.1
75196,36743841,72,21.96
35926,33698021,149,38.84
59616,14772511,102,11.76
84816,85252462,118,35.28
50545,29141777,30,12.22
87684,80784869,176,24.72
93769,07162022,91,30.86
11419,43778010,180,33.11
94702,93857086,167,21.93
18372,75759582,105,37.76
49960,39153371,197,22.82
81005,08183651,173,5.77
30073,44924379,91,23.31
33366,03365021,189,18.98
94527,92137455,171,18.78
44108,63520804,46,34.77
18372,44924379,89,19.64
59633,59474173,39,38.21
56009,12653379,20,17.74
34754,68812638,40,15.66
62207,12653379,129,37.7
65815,05990382,35,30.81
60658,72835456,72,12.68
43757,69232329,111,23.05
32676,19258959,188,22.13
78888,24159203,77,30.67
50919,63520804,197,29.56
42862,86454285,183,29.01
86910,96806739,47,7.54
47283,68988944,132,11.35
11868,83941535,169,24.49
78093,74537518,102,5.46
22547,82144609,131,17.35
74059,60654410,107,36.55
46304,15615886,77,19.87
37435,12653379,133,25.66
83948,01219555,28,17.39
82425,78778931,48,10.19
22927,80784869,134,28.04
86072,39967428,98,35.53
86605,22951298,177,38.72
43485,94580730,168,17.3
26463,70712612,123,9.2
73238,43181582,194,25.7
34046,46865588,101,13.38
24253,39825971,22,23.51
64215,58904237,124,27.06
45599,60347046,146,9.9
99976,48020640,99,28.02
45335,93787857,51,13.03
42862,97274551,112,34.02
59891,78778931,123,16.43
59616,92137455,120,14.09
93954,40708539,91,12.09
44864,68988944,118,15.03
16741,39153906,39,6.39
31264,94580730,166,39.14
72983,78199361,184,33.11
70201,60347046,90,20.06
83852,93330374,123,13.77
15076,27726563,89,12.89
81167,55816403,22,16.19
57046,27842249,29,19.67
19862,63520804,190,21.25
39805,24159203,129,27.26
69184,13962982,25,24.13
65351,59056072,183,28.33
11376,66048763,172,22.3
84989,43778010,158,23.54
58204,79511520,167,16.75
88030,59056072,39,6.77
34754,63520804,72,24.95
46971,83941535,86,15.62
41934,68070571,167,15.67
34247,19226774,92,20.52
13572,68988944,181,21.87
19862,19425122,71,27.03
44079,66115755,30,33.01
82127,13962982,62,28.43
11150,71968032,56,13.41
47457,21753374,142,5.22
85395,77447166,91,6.01
27715,34603369,123,10.2
62341,83397158,191,39.88
56988,36509089,123,17.44
78981,08183651,144,10.36
87743,14772511,28,11.13
42504,08501844,110,31.55
28051,94580730,116,11.99
85207,35623014,67,7.7
31264,82144609,38,19.67
84816,38823381,54,35.12
59891,83397158,70,6.46
68811,42886112,152,38.69
69777,69367489,167,5.97
58964,48020640,199,29.56
50655,59474173,198,10.46
66519,46865588,130,29.1
13867,80784869,119,31.09
81134,57634067,70,17.14
96791,31702409,62,33.32
75412,85288485,65,16.17
84816,52601811,110,15.69
75534,44924379,132,38.37
89612,57746371,182,16.88
85938,91980571,186,34.09
94527,07162022,148,28.93
86910,85288485,188,28.59
10097,93330374,136,17.27
30096,98401277,38,6.9
14766,81599417,96,28.15
95548,08183651,184,35.26
19086,20032319,44,13.77
24105,12892327,111,24.86
32678,27592335,110,35.87
17290,84909343,72,39.27
23398,78382077,190,17.56
81707,79803434,148,37.64
84816,88827025,124,38.71
87617,41094662,110,24.2
86239,74537518,21,35.12
47073,92347885,134,26.59
68811,74852604,157,12.61
84187,23814585,58,7.22
93726,13241247,55,13.26
91004,45333149,169,14.13
94527,40708539,165,37.34
14923,48020640,153,34.31
81473,58904237,101,33.58
33671,45333149,130,27.89
61007,19425122,149,16.87
46448,31446020,52,14.91
91004,36852703,135,15.85
48307,79947626,193,8.24
71374,27842249,36,14.93
86239,74431144,137,22.4
79242,81599417,97,19.64
85207,93787857,55,9.0
11988,08183651,164,17.99
75196,27847763,112,7.05
93498,72835456,134,31.53
70588,14772511,97,8.4
49501,93787857,112,11.81
58163,78382077,145,21.32
33950,66048763,86,24.27
80786,30802308,72,35.51
35450,11676492,156,23.47
89649,93330374,103,7.12
87684,21646317,160,39.84
53764,83941535,117,28.91
63172,13241247,183,16.45
25537,43181582,116,8.34
63940,12653379,145,10.63
41773,90997327,161,39.04
65087,57634067,98,18.96
52866,78382077,38,28.36
42619,34167212,21,9.26
56350,96806739,86,27.51
86446,12892327,146,22.16
82425,11676492,191,7.52
14923,11462200,137,32.73
62475,11462200,94,23.52
15491,84909343,55,38.33
22927,86454285,110,9.02
43487,71968032,95,33.02
75412,14772511,87,37.25
73925,39967428,127,19.18
11868,08183651,38,35.45
50206,41879276,78,20.7
81294,31446020,105,15.58
34046,35736691,28,33.92
98363,70712612,93,24.99
99090,05990382,153,16.62
95559,80784869,147,18.14
99231,40708539,26,7.15
57285,52601811,108,17.23
94958,66115755,115,32.78
31664,74537518,21,26.19
71919,45333149,69,21.45
40690,27592335,81,26.55
12553,35736691,40,31.92
48991,27726563,82,35.23
38422,96806739,89,14.08
81167,45333149,126,28.19
84989,29528929,136,22.62
95548,68812638,125,15.24
67539,42886112,106,25.96
37771,03365021,60,14.35
42147,92347885,200,32.04
75196,65326947,113,32.13
50389,43778010,158,16.46
37151,74852604,119,16.69
83122,68988944,126,7.13
73238,96806739,44,29.83
63940,85252462,168,22.05
58163,08183651,151,39.45
35926,94580730,122,30.18
81707,27726563,141,10.69
85207,69232329,59,25.7
17857,31702409,150,5.23
48991,41094662,85,26.23
21962,14637445,140,29.45
13667,66392330,193,35.65
50678,78199361,157,8.68
12486,09894808,179,19.97
56311,08183651,50,18.38
34046,14637445,178,10.41
46115,95910482,85,23.92
65943,26647371,50,12.89
63186,85288485,36,33.26
42504,85903067,37,21.44
57046,78778931,24,9.12
14245,70712612,124,30.9
19541,39825971,47,24.82
10097,83941535,169,8.18
